"31","1","Снова в школу!!!","<p>Уважаемые покупатели!</p>\r\n<p>В нашем интернет магазине детских товаров ""Братец кролик"" начинается серьёздная подготовка к новому школьному сезону! С 24 июня 2014 года в продажу поступят новые модели<strong> классических брюк для мальчиков</strong> замечательного бренда Van Cliff - одного из лучшех производителей <strong>школьной формы</strong> на российском рынке!</p>\r\n<p>В этом сезоне&nbsp;&nbsp;<strong>""Братец кролик"" </strong>порадует своих юных покупателей классическими сорочками из хлопка, нарядными блузками и трикотажными кофточками с длинный и коротким рукавами.</p>\r\n<p>В нашем ассортименте, как всегда, будут представленны сарафаны, юбки, трикотажные жилетки для мальчиков и девочек и, разумеется, чудесные классические костюмы Van Cliff в разных цветах и для разных классов!</p>\r\n<p>Приятных Вам покупок!</p>\r\n<p>Елена.</p>","<p>Уважаемые покупатели!</p>\r\n<p>В нашем интернет магазине детских товаров ""Братец кролик"" начинается серьёздная подготовка к новому школьному сезону! С 24 июня 2014 года в продажу поступят новые модели<strong> классических брюк для мальчиков</strong> замечательного бренда Van Cliff - одного из лучшех производителей <strong>школьной формы</strong> на российском рынке!</p>\r\n<p>В этом сезоне&nbsp;&nbsp;<strong>""Братец кролик"" </strong>порадует своих юных покупателей классическими сорочками из хлопка, нарядными блузками и трикотажными кофточками с длинный и коротким рукавами.</p>\r\n<p>В нашем ассортименте, как всегда, будут представленны сарафаны, юбки, трикотажные жилетки для мальчиков и девочек и, разумеется, чудесные классические костюмы Van Cliff в разных цветах и для разных классов!</p>\r\n<p>Приятных Вам покупок!</p>\r\n<p>Елена.</p>","2014-06-22 00:00:00","t"
"32","1","""Братец Кролик"" примет участие в выставке ""Школьная ярмарка от А до Я""","<p>Рады сообщить Вам, что в этом году наш <strong>интернет-магазин ""Братец Кролик</strong>"" примит участие в ежегодной выставке ""Школьная ярморка от А до Я"", которая пройдёт с&nbsp;<strong>24 - 30 августа 2014 года</strong>&nbsp;на ВВЦ, павильон № 75. &nbsp;ПРиглашаем всех, и детей и родителей - будет очень интересно! На выставке будут представленны современные обучающие средства, обучающие программы, увлекательные, интерактивные игры. Так же родители смогут ознакомиться и приобрести все необходимые для школы вещи: от учебника и рюкзака до сарофанчика и костюма. Также будет представлена школьная обувь, художественная литература.</p>\r\n<p>Выставка очень популярна среди посетителей. Организаторы выставки: Правителство Москвы.</p>\r\n<p><a href=""http://www.expo-kids.ru/"">http://www.expo-kids.ru/</a></p>","<p>Рады сообщить Вам, что в этом году наш <strong>интернет-магазин ""Братец Кролик</strong>"" примит участие в ежегодной выставке ""Школьная ярморка от А до Я"", которая пройдёт с&nbsp;<strong>24 - 30 августа 2014 года</strong>&nbsp;на ВВЦ, павильон № 75. &nbsp;ПРиглашаем всех, и детей и родителей - будет очень интересно! На выставке будут представленны современные обучающие средства, обучающие программы, увлекательные, интерактивные игры. Так же родители смогут ознакомиться и приобрести все необходимые для школы вещи: от учебника и рюкзака до сарофанчика и костюма. Также будет представлена школьная обувь, художественная литература.</p>\r\n<p>Выставка очень популярна среди посетителей. Организаторы выставки: Правителство Москвы.</p>\r\n<p><a href=""http://www.expo-kids.ru/"">http://www.expo-kids.ru/</a></p>","2014-08-02 00:00:00","t"
"33","1","Школьные брюки Van Cliff - новое поступление.","<p>Уважаемые родители!</p>\r\n<p>В наш магазин ""Братец Кролик"" поступили новые модели <strong><a title=""Школьные брюки и костюмы для мальчиков"" href=""/ishop/67"">школьных брюк для мальчиков</a> с большой полнотой</strong>: в сером, чёрном и синем цветах. Дополнительно были заказаны и поступили в продажу<strong> чёрные и тёмно-синие школьные брюки</strong> <strong>Van Cliff</strong> для мальчиков на роста 122-170.&nbsp;</p>\r\n<p>Новинка - <strong><a title=""Костюм двойка для мальчика"" href=""/ishop/product/1215"">костюм-двойка для мальчика</a></strong>: классические брюки + жилет чёрного цвета.</p>","<p>Уважаемые родители!</p>\r\n<p>В наш магазин ""Братец Кролик"" поступили новые модели <strong><a title=""Школьные брюки и костюмы для мальчиков"" href=""/ishop/67"">школьных брюк для мальчиков</a> с большой полнотой</strong>: в сером, чёрном и синем цветах. Дополнительно были заказаны и поступили в продажу<strong> чёрные и тёмно-синие школьные брюки</strong> <strong>Van Cliff</strong> для мальчиков на роста 122-170.&nbsp;</p>\r\n<p>Новинка - <strong><a title=""Костюм двойка для мальчика"" href=""/ishop/product/1215"">костюм-двойка для мальчика</a></strong>: классические брюки + жилет чёрного цвета.</p>","2014-08-09 00:00:00","t"
"34","1","Ожидается дополнение к школьной коллекции Van Cliff","<p>Уважаемые покупатели!</p>\r\n<p>Мы рады огромному интересу проявленному Вами к<strong> <a title=""Школьные костюмы Van Cliff"" href=""/ishop/67"">школьной коллекции Van Cliff</a></strong>, специально для тех, кто ещё планирует одеть своего ребенка к <strong>новому школьному году</strong> - мы дозаказали самые популярные модели этого бренда!</p>\r\n<p>Среди хитов:<a title=""Сорочки для мальчиков"" href=""/ishop/product/1172""> сорочки из 100% хлопка</a>, <a title=""Школьные брюки для мальчика"" href=""/ishop/product/1212"">брюки </a>синего и чёрного цветов, <a title=""Школьный костюм для мальчика"" href=""/ishop/product/1200"">школьные костюмы</a> синего и серого цвета.</p>","<p>Уважаемые покупатели!</p>\r\n<p>Мы рады огромному интересу проявленному Вами к<strong> <a title=""Школьные костюмы Van Cliff"" href=""/ishop/67"">школьной коллекции Van Cliff</a></strong>, специально для тех, кто ещё планирует одеть своего ребенка к <strong>новому школьному году</strong> - мы дозаказали самые популярные модели этого бренда!</p>\r\n<p>Среди хитов:<a title=""Сорочки для мальчиков"" href=""/ishop/product/1172""> сорочки из 100% хлопка</a>, <a title=""Школьные брюки для мальчика"" href=""/ishop/product/1212"">брюки </a>синего и чёрного цветов, <a title=""Школьный костюм для мальчика"" href=""/ishop/product/1200"">школьные костюмы</a> синего и серого цвета.</p>","2014-08-14 00:00:00","t"
"35","1","Выставка  ""Школьная ярмарка от А до Я""","<p>Напоминаем нашим уважаемым родителям о проведении выставки-ярмарки Современный ребёнок&nbsp;""Школьная ярмарка от А до Я"" в период с 24 августа по 30 августа 2014 года. Наш интернет-магазин также принимает участие, ждём Вас на ВВЦ, павильон № 75, наш стенд Д34.</p>\r\n<p>В нашем ассортименте<a title=""школьные костюмы, брюки, сорочки"" href=""/ishop/67""> <strong>школьные&nbsp;костюмы</strong>, <strong>брюки</strong>, <strong>сорочки</strong></a> компании<a title=""костюмы, брюки и сорочки Van Cliff"" href=""/ishop/67""> <strong>Van Cliff</strong></a>, замечательные<strong><a title=""школьные сарафаны и блузки"" href=""/ishop/66""> школьные сарафаны и блузки</a></strong> от фабрик<a title=""Школьная форма Смена"" href=""/ishop/66""> ""<strong>Смена</strong>""</a>,<a title=""Школьная форма Карамелли"" href=""/ishop/66""> ""<strong>Карамелли</strong>""</a>. Так же мы представляем отличный школьный ассортимент известного российского бренда Sabotage.</p>\r\n<p>Ждем Вас на стенде Д34!</p>\r\n<p><img src=""http://www.kosmoskva.ru/kos/image?objectId=6845"" alt=""школьная выставка от А до Я"" width=""640"" height=""427"" /></p>","<p>Напоминаем нашим уважаемым родителям о проведении выставки-ярмарки Современный ребёнок&nbsp;""Школьная ярмарка от А до Я"" в период с 24 августа по 30 августа 2014 года. Наш интернет-магазин также принимает участие, ждём Вас на ВВЦ, павильон № 75, наш стенд Д34.</p>\r\n<p>В нашем ассортименте<a title=""школьные костюмы, брюки, сорочки"" href=""/ishop/67""> <strong>школьные&nbsp;костюмы</strong>, <strong>брюки</strong>, <strong>сорочки</strong></a> компании<a title=""костюмы, брюки и сорочки Van Cliff"" href=""/ishop/67""> <strong>Van Cliff</strong></a>, замечательные<strong><a title=""школьные сарафаны и блузки"" href=""/ishop/66""> школьные сарафаны и блузки</a></strong> от фабрик<a title=""Школьная форма Смена"" href=""/ishop/66""> ""<strong>Смена</strong>""</a>,<a title=""Школьная форма Карамелли"" href=""/ishop/66""> ""<strong>Карамелли</strong>""</a>. Так же мы представляем отличный школьный ассортимент известного российского бренда Sabotage.</p>\r\n<p>Ждем Вас на стенде Д34!</p>\r\n<p><img src=""http://www.kosmoskva.ru/kos/image?objectId=6845"" alt=""школьная выставка от А до Я"" width=""640"" height=""427"" /></p>","2014-08-17 00:00:00","t"
"36","1","Поздравляем с началом учебного года!","<p>""Братец Кролик"" поздравляет своих юных клиентов с началом нового учебного года! Для тех, кто ещё не приобрёл школьный костюмчик, либо лишнюю пару новых брюк от замечательного российского бренда Van Cliff - только в нашем магазине чудесные цены на <strong><a title=""школьные костюмы и брюки"" href=""/ishop/67"">школьные костюмы и брюки</a>!</strong>&nbsp;Все школьные костюмы - 2800, все школьные брюки - 1200 рублей.</p>\r\n<p>Желаем Вашим детям только отличного настроения, только отличных оценок, здоровья и успехов в учёбе!</p>\r\n<p>Ваш &nbsp;""Братец Кролик""!</p>","<p>""Братец Кролик"" поздравляет своих юных клиентов с началом нового учебного года! Для тех, кто ещё не приобрёл школьный костюмчик, либо лишнюю пару новых брюк от замечательного российского бренда Van Cliff - только в нашем магазине чудесные цены на <strong><a title=""школьные костюмы и брюки"" href=""/ishop/67"">школьные костюмы и брюки</a>!</strong>&nbsp;Все школьные костюмы - 2800, все школьные брюки - 1200 рублей.</p>\r\n<p>Желаем Вашим детям только отличного настроения, только отличных оценок, здоровья и успехов в учёбе!</p>\r\n<p>Ваш &nbsp;""Братец Кролик""!</p>","2014-08-30 00:00:00","t"
"37","1","Наш и Ваш ""Братец Кролик"" обновился!","<p>Интернет-магазин ""Братец Кролик"" претерпел ряд существенных изменений, как внешних, так и внутренних - и это только начало! Мы работаем над тем, чтобы Вы моли проще найти, то, что Вас интересует.</p>","<p>Дорогие друзья!</p>\r\n<p>Наш и Ваш ""Братец Кролик"" обновился! </p>\r\n<p>Интернет-магазин ""Братец Кролик"" претерпел ряд существенных изменений, как внешних, так и внутренних - и это только начало! Мы работаем над тем, чтобы Вы моли проще найти, то, что Вас интересует.</p>","2015-01-20 12:41:00","t"
"1","1","Распродажа брендовых праздничных платьев для  девочек","<p>В интернет-магазине детской одежды ""Братец Кролик"" стартует акция ""<strong>Распродажа брендовых праздничных платьев для&nbsp; девочек</strong>"". Срок действия акции с 23 марта по 23 апреля 2015 г. Акция распространяется на праздничные платья для девочек брендов Sabotage, Карамелли, Polin, Елена и Ко.</p>","<p>Дорогие покупатели!</p>
<p>В интернет-магазине детской одежды ""Братец Кролик"" стартует акция ""<a title=""Распродажа брендовых праздничных платьев для  девочек"" href=""../../../category/sale"">Распродажа брендовых праздничных платьев для девочек</a>"". Срок действия акции с 23 марта по 23 апреля 2015 г. Акция распространяется на праздничные платья для девочек брендов Sabotage, Карамелли, Polin, Елена и Ко. На эти товары цены снижены до 20%. ""Братец Кролик"" объевляет распродажу как на подростковые модели, так и на детские модели.&nbsp;</p>
<p>Количество платьев ограничено, успейте заказать!</p>
<p>С уважением, ""Братец Кролик""!</p>","2015-03-22 21:26:00","t"
"38","1","Распродажа брендовых праздничных платьев для  девочек","<p>В интернет-магазине детской одежды ""Братец Кролик"" стартует акция ""<strong>Распродажа брендовых праздничных платьев для&nbsp; девочек</strong>"". Срок действия акции с 23 марта по 23 апреля 2015 г. Акция распространяется на праздничные платья для девочек брендов Sabotage, Карамелли, Polin, Елена и Ко.</p>","<p>Дорогие покупатели!</p>
<p>В интернет-магазине детской одежды ""Братец Кролик"" стартует акция ""<a title=""Распродажа брендовых праздничных платьев для  девочек"" href=""../../../category/sale"">Распродажа брендовых праздничных платьев для девочек</a>"". Срок действия акции с 23 марта по 23 апреля 2015 г. Акция распространяется на праздничные платья для девочек брендов Sabotage, Карамелли, Polin, Елена и Ко. На эти товары цены снижены до 20%. ""Братец Кролик"" объевляет распродажу как на подростковые модели, так и на детские модели.&nbsp;</p>
<p>Количество платьев ограничено, успейте заказать!</p>
<p>С уважением, ""Братец Кролик""!</p>","2015-03-22 19:40:20","t"
"40","1","Новая школьная коллекция для мальчиков!","<p><strong>Магазин детской одежды</strong> ""Братец Кролик"" получил новую школьную коллекцию для мальчиков от известного российского бренда ""<strong>Трувор</strong>"". В наших магазинах Вы сможете <strong>недорого купить</strong> <strong>школьные брюки</strong> и <strong>классические школьные костюмы</strong> чёрного, тёмно-синего и серого цветов. Вся продукция ""Трувор"" - замечательного качества. Школьная коллекция пользуется огромным спросом и уже успела ""завоевать сердца"" многих мам.</p>","<p>Уважаемые родители!</p>
<p><strong>Магазин детской одежды</strong> ""Братец Кролик"" получил новую школьную коллекцию для мальчиков от известного российского бренда ""<a title=""Школьнаяф форма Трувор"" href=""../../vendor/truvor""><strong>Трувор</strong></a>"". В наших магазинах Вы сможете <strong>недорого купить</strong> <strong>школьные брюки</strong> и <strong>классические школьные костюмы</strong> чёрного, тёмно-синего и серого цветов. Вся продукция ""Трувор"" - замечательного качества. Школьная коллекция пользуется огромным спросом и уже успела ""завоевать сердца"" многих мам :).</p>
<p>Кроме этого, ""Братец Кролик"" традиционно представляет новую коллекцию одного из ведущих производителей на рынке <strong>школьной формы</strong> - бренда<a title=""Школьная форма Van Cliff"" href=""../../vendor/vancliff""> <strong>Van Cliff</strong> (<strong>Ван Клиф</strong>)</a>. В этом сезоне мы предлагаем Вам новые модели школьных брюк для мальчиков, замечательные школьные сорочки из хлопка. Также у нас есть в продаже <strong>школьные костюмы Van Cliff</strong> синего и серого цвета по доступным ценам.</p>","2015-08-15 08:28:00","t"
